SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year
665,"SOAWMWQ12A8C13AF1D",265380,"The Edge Of Love","AR1PCLK1187FB5BBFF",40.14323,"New Jersey",-74.72671,"Angelo Badalamenti",0.0,168.51546,9,0.802,67.405,1,0.483,"Love Me",0
666,"SOGCMMV12AB0184BBB",539338,"C.C. Adcock","AR8LD3R1187FB4D08F",30.9742,"Louisiana",-91.52382,"C.C. Adcock",0.0,121.0771,7,0.398,172.716,1,0.0,"Good Loving",0
667,"SOVQWEN12A8C141BD9",8567,"It's Dark And Hell Is Hot","ARTE9CG1187B99B1AF",,"",,"DMX",0.0,222.09261,10,0.39,106.769,4,0.564,"Damien",1998
668,"SOMFSJZ12A8C13358D",284595,"Deep Impact - Music from the Motion Picture","ARBM57Q1187B9AF97C",34.05349,"Los Angeles CA",-118.24532,"James Horner",0.0,269.7922,2,0.689,76.499,5,0.333,"The President's Speech",1998
669,"SOVCECZ12A6D4FA35E",226149,"Heaven & Earth","AR6AGJV1187FB504BA",,"Toyohashi Japan",,"Kitaro",0.0,43.51955,10,0.422,35.931,4,0.0,"Trong Com",1993
670,"SOVNZNG12A6D4F763D",40395,"Un Blodymary","ARWG0541187FB364EC",,"",,"Las Ketchup",0.0,171.80689,0,0.764,167.954,1,0.0,"Doble Bombo",2006
671,"SOUYGWL12A58A7A474",91448,"Swarm Warnings","ARFG9M11187FB3BBCB",,"Nashua USA",,"C-Side & Petit Mal",0.0,212.47955,4,0.236,135.087,4,0.931,"Mudhump",0
672,"SOJMDES12A6D4FD717",229522,"Country Greats","AR7CCCC1187FB578FF",,"Shelby North Carolina",,"Don Gibson",0.0,152.58077,2,0.943,80.738,3,0.877,"A Legend In My Time",1987
673,"SORPGNH12A6D4FCDE2",124135,"Serve The Ego","ARJJRZ41187FB4C856",,"Payson UT",,"Jewel",0.0,529.91955,0,0.946,85.316,5,0.758,"Serve The Ego (Hani Num Dub)",0
674,"SONIVCV12AB017FEED",646216,"Strictly The Best Vol. 40","AR9RTS51187B996CC8",19.59009,"Hawaii",-155.43414,"John Legend [feat. Buju Banton]",0.0,184.73751,5,0.578,162.876,4,0.043,"Fall In Love [Rub A Dub Mix]",0
675,"SOERWEA12A6D4F4CB8",29186,"Ascolta","ARI6OUG1187B989234",,"",,"Izzy",0.0,277.10649,1,0.659,88.761,1,0.0,"Going Home",0
676,"SOWJNKL12A81C21F17",275954,"Nocturama","ARODBRG1187FB3FD99",,"",,"Nick Cave & The Bad Seeds",0.0,283.74159,0,0.88,116.621,1,0.0,"Still In Love",2003
677,"SOZUOAK12AB018AA82",469705,"It's Nothing Personal","ARG9E8O1187B99AB4F",42.31256,"Boston Massachusetts",-71.08868,"Bury Your Dead",0.0,290.63791,4,0.005,123.635,4,0.892,"Closed Eyes",2009
678,"SOWAIRN12AC468B37C",608237,"Live_ Love_ Let Go","ARYA9ZH119B8668A81",54.31392,"Great Britain / UK",-2.23218,"Our Time Down Here",0.0,75.49342,6,0.041,126.4,4,0.18,"Big Guys Throw Cones",0
679,"SOWQDJI12AC468AED3",605651,"Black Diamond Express To Hell","ARXCUQE1187B9ADD91",43.04181,"Milwaukee WI",-87.90684,"Pee Wee King",0.0,154.69669,5,0.155,89.201,4,0.307,"Railroad Boogie",0
680,"SOULCEZ12AB0187E3C",567604,"Dans un élan","ARQPSAB1269FCD243F",,"",,"Acorps de Rue",0.0,194.79465,5,0.418,73.136,1,0.0,"Chanson Réaliste",0
681,"SOGFQTK12AB017DE14",343010,"Hallelujah Live","ARSVRVA1187B99228A",,"",,"The Nelons",0.0,91.95057,6,0.281,72.001,5,0.539,"I've Won (Introduction - Speaking)",0
682,"SOZSKUB12AC4686766",736813,"En concert au Splendid","AR27XEH1187FB4EC83",50.63718,"Lille (59)",3.06281,"Les Blaireaux",0.0,297.76934,0,0.276,140.173,4,0.441,"Le gardien de musée",2007
683,"SONTEWC12AB0186E51",347917,"Testosterona","AR02YGA1187B9B8AC4",-34.60852,"Buenos Aires",-58.37354,"Bersuit Vergarabat",0.0,307.35628,6,0.376,135.982,4,0.865,"Sencillamente",2005
684,"SOSIVYG12A6D4F93A9",2058,"Hot Joints 2","ARRXG5Y1187B9AA016",,"ABD",,"G-Unit",0.0,242.52036,11,0.639,88.043,4,1.0,"Poppin' Them Thangs",2003
685,"SOCTJIL12A67ADAF3F",16743,"Saosin EP","ARGO67V1187B9968D2",,"California",,"Saosin",0.0,212.29669,6,0.546,85.029,4,0.367,"Bury Your Head",2005
686,"SOXBWOG12A8C138A74",300387,"An American Journey","AR039B11187B9B30D0",,"NEW YORK New York",,"John Williams",0.0,157.28281,2,0.771,138.508,1,0.0,"American Journey/IV. Arts and Sports",0
687,"SOIVHQA12AB017DBDB",531252,"Pump Up The Bhangra","AR2PNSZ1187B9AF0A4",,"",,"Pardesi",0.0,309.26322,1,0.471,106.438,4,1.0,"Shuncata Penda",0
688,"SOSWEUH12AB0186F22",562002,"Future Chill","ARWYDXE12420780913",37.27188,"California",-119.27023,"Baby Grand",0.0,294.55628,9,0.1,114.011,4,0.704,"Melodica",0
689,"SOMMUOG12AB01821FF",655158,"Top of the Mountains Vol. 5","ARMLW331187B9923F9",,"",,"DJ Ostkurve",0.0,207.43791,9,0.006,137.951,4,0.034,"Sailing",0
690,"SOVTZLS12AB0184CB5",512344,"A Cowboy's Songbook","ARHK7A51187FB411D8",40.58751,"Redding CA",-122.39293,"Roy Rogers",0.0,154.53995,5,0.301,121.815,4,1.0,"Hi Ho Silver",0
691,"SODJOWL12AC468D389",685885,"Reni 2001","ARO89GU1187B98ADA2",53.4796,"Manchester England",-2.24881,"Reni",0.0,222.14485,0,0.486,92.68,1,1.0,"Slamka Spasa",0
692,"SOBFZDQ12AB0188B04",818130,"Ke'ala's Mele","ARN5BHA1187B99E072",,"",,"Leonard Kwan",0.0,202.91873,11,0.936,83.065,1,0.025,"Kanaka 'o Mose",0
693,"SOQBETA12CF5702399",396810,"La Toussaint","ARMEUT11187B9BA155",,"",,"Steve Riley & The Mamou Playboys",0.0,182.22975,0,0.85,225.669,1,0.0,"Between Eunice & Opelousas",1995
694,"SOHNBNW12A6D4F7323",22780,"Nachtflug","AR5DXUU1187B9B0E42",48.20254,"Vienna Austria",16.3688,"Falco",0.0,252.96934,11,0.457,94.777,4,0.751,"Monarchy Now",1992
695,"SOOBRTK12A8C13D6A9",250057,"Play It For A Long Time","ARPEJMN11F4C84080E",38.00335,"Virginia",-79.77127,"New Roanoke Jug Band",0.0,178.20689,0,0.73,96.212,1,0.0,"When Those Two Towers Fell",0
696,"SOYVONC12AB0187167",578327,"Reach","ARDDTL91187B9974A7",,"",,"Warren Barfield",0.0,207.51628,11,0.574,117.985,4,0.746,"Shadow",2006
697,"SOUYTJK12A6701CD3D",10168,"Neighborhood Watch","AR0CANF1187B9AF35F",34.05349,"Los Angeles California",-118.24532,"Dilated Peoples",0.0,149.91628,11,0.452,165.546,3,0.6,"Big Business",2004
698,"SOYNXWG12AC468F51A",782449,"Tiqui_ Tiqui","ARUT60Q1187B9B90E9",,"",,"Orquesta Broadway",0.0,226.66404,9,0.046,95.243,4,0.377,"La Sitiera",0
699,"SOJDJRK12AB018565D",645658,"Live In Lulea","ARUYVDC12086C11D5C",,"Stockholm",,"Fever Ray",0.0,280.24118,0,0.0,64.811,4,0.24,"I'm Not Done",2009
700,"SOLWBGS12AB0187EAD",675210,"Close Up","ARELA4P1187B991507",31.1689,"Texas",-100.07715,"Charles Williams",0.0,64.05179,5,0.331,102.95,5,0.269,"Close Up",0
701,"SOCXXWR12AC468929B",686979,"Bob Wills and His Texas Playboys 1932-1947","AR9OLFX1187B9A5762",31.30757,"Kosse TX",-96.63166,"Bob Wills",0.0,201.76934,7,1.0,95.655,1,0.053,"Sittin' On Top of the Wolrd",0
702,"SOHWKQE12A8C142406",609306,"Something in Your Eyes","ARMBR4Y1187B9990EB",37.77916,"California - SF",-122.42005,"David Martin",0.0,286.4322,4,0.505,133.925,4,0.0,"It Must Be",0
703,"SOOCWAO12AB01852C1",759910,"The Animals with Sonny Boy Williamson","AR1VWD91187FB4CE99",54.97791,"Newcastle",-1.61237,"The Animals_ Sonny Boy Williamson",0.0,463.49016,10,0.124,81.111,3,1.0,"Bo Diddley",1973
704,"SOQYLQN12AB01801B8",627032,"Speed 002","ARZJFLE12086C117FF",,"",,"MN",0.0,378.06975,11,0.0,136.95,3,0.0,"The Truth",0
705,"SOQYKBE12AC46867EE",686635,"Bobby Sox Blues - EP","AR8Q4RZ1187FB46BDC",33.01158,"Linden TX",-94.365,"T-Bone Walker",0.0,123.29751,8,0.003,162.855,4,0.477,"Teenage Baby (Digitally Remastered)",0
706,"SONROBV12AB0188BC7",769742,"Its Not The Same","ARJJRZ41187FB4C856",,"",,"Floor",0.0,144.92689,4,0.597,144.803,4,0.0,"Ignis",2009
707,"SOWUAYB12A6D4FA1D4",64429,"Joy in the Journey","ARHO1WI1187B98CB84",,"",,"Michael Card",0.0,163.082,9,0.298,122.403,4,1.0,"So Many Books ... (The Word Album Version)",0
708,"SOOOBCE12A8C134019",286522,"Welcome Home / The Okeh Years","AROBQ0B1187FB404F6",30.42084,"Pensacola FL",-87.21724,"Walter Jackson",0.0,156.682,5,0.714,78.453,3,0.858,"What Would You Do",2006
709,"SOYTQGO12A8C138C1B",202993,"Transformation","ARYUHNV1187FB482AF",,"",,"Megadrums",0.0,237.24363,11,0.001,118.713,4,0.0,"Drummer's Circle",0
710,"SOLIAYU12A6D4F9923",74803,"Justin In Love With HK Philharmonic Concert Live","ARZCXO91187FB53708",32.67828,"Georgia",-83.22295,"Justin",0.0,275.85261,1,0.716,81.38,4,0.677,"Kong",0
711,"SOIGIUZ12A8C1337B1",246546,"Tim Exile's Nuisance Gabbaret Lounge","AR8U8G41187B9A833B",,"",,"Tim Exile",0.0,80.3522,0,0.644,141.836,4,0.697,"Post-Toxic Finger Disorder",2006
712,"SOHHKOU12A81C224B2",232875,"Gathering The Tribe","AR8W2DS1187B9B6E36",,"",,"Alex Theory",0.0,317.88363,9,0.728,100.295,4,0.678,"Lotus Kiss",0
713,"SOROLCY12AB0182652",346713,"Double R","ARYNSN31187FB4C573",39.96196,"Columbus OH",-83.00298,"Bizzy Bone Presents",0.0,50.9122,4,0.222,81.901,4,0.0,"Intro",2004
714,"SORRQLD12A8C139E8D",299377,"36 Grands Succès","ARQVTCN11E2835DFFD",,"",,"Marcel Mouloudji",0.0,110.34077,0,0.364,77.5,5,0.432,"Qui Donc A Changé ?",0
715,"SOWBEBK12AB018306A",792118,"Les 100 Plus Grands Titres Country","ARE9SYU1187B9B9838",29.18752,"OCALA Florida",-82.14039,"Jerry Reed",0.0,138.4224,9,0.609,201.951,4,0.286,"When You're Hot_ You're Hot",0
716,"SOSJVGP12AB0185B95",591025,"El Mas Chingon","ARYF20K1187B9B76BD",,"ORANGE California",,"George Lopez",0.0,270.68036,9,0.022,101.455,1,0.0,"Church Hangover",2006
717,"SOESNFW12A6D4F995F",46067,"House Full Of No Trust","ARPVFV91187B98BB94",,"",,"Cinder",0.0,218.61832,6,0.518,157.909,4,0.686,"The Ride (Album)",2006
718,"SOMJNMD12AB0187F93",675629,"Maximum Speed","ARVUAJC1187B9908A5",,"Speedball",,"Speedball",0.0,212.21832,5,0.285,159.702,1,0.0,"No Survivors",1998
719,"SOHHGUG12A6D4F4E77",785786,"The Legend","ARH861H1187B9B799E",,"Kingsland AR",,"Johnny Cash",0.0,112.95302,4,0.086,118.041,4,0.945,"I Got Stripes (Live)",2006
720,"SONUTGA12AB0187F44",713491,"Praying Mantis","ARE17W51187FB5381B",51.50632,"London",-0.12714,"Rui Da Silva",0.0,448.62649,1,0.399,123.007,4,0.045,"The Contracting Perception Of Consciousness",0
721,"SOZNBMX12AB0182AD1",549533,"DämmerElbenTragödie","ARM63WJ1187B9951EA",,"",,"Autumnblaze",0.0,286.24934,9,0.509,119.428,4,0.695,"Her Golden Robe In Silence Veiled",1999
722,"SOGNFKZ12A8C145224",376512,"Complete / Intégrale Vol. 5 (1953-1957)","AR6TD9K1187B9A207D",35.00459,"Cotton Plant AR",-91.25019,"Sister Rosetta Tharpe",0.0,156.42077,5,0.132,89.995,5,1.0,"Two Little Fishes_ Five Loaves Of Bread",0
723,"SOBIPBF12AB0184B0C",709759,"Unwant","ARHWRBR119B8669309",,"",,"Hatesex",0.0,307.87873,0,0.737,180.129,3,1.0,"The Greed Of Our Stare",0
724,"SOIRIWN12AB0183AE7",668413,"Original Album Classics","ARBQPXY1187B98D67B",25.89958,"Brownsville TX",-97.49553,"Kris Kristofferson",0.0,194.37669,2,0.582,74.809,4,0.0,"Same Old Song",1974
725,"SORFAAB12A6D4F7EAC",22901,"Rockin' Every Night (Gary Moore Live In Japan)","AR56P361187B9AC4DB",54.5958,"Belfast Northern Ireland",-5.93494,"Gary Moore",0.0,198.79138,7,0.0,100.081,4,0.318,"Rockin' Every Night (Live)",2005
726,"SOSJQKV12A8AE46270",279403,"Christina Aguilera/Stripped","AR0S7TA1187FB4D024",,"",,"Christina Aguilera",0.0,347.84608,4,0.3,152.214,3,1.0,"Walk Away",2002
727,"SOIUCMV12AB017DEDB",403572,"Quand L'Humain Danse","ARYVLXY1187FB373B0",50.82056,"Ixelles Belgium",4.37967,"Maurane / Lara Fabian",0.0,198.86975,0,0.588,107.087,4,0.961,"Mais La Vie",2003
728,"SODGUVC12A8C142EBA",239126,"No-One to Blame","AR7LIU31187B98EF11",,"",,"Rita Chiarelli",0.0,237.7922,5,0.39,90.282,3,0.685,"Doggin' Around",2004
729,"SOMQZOX12AB01896D6",809828,"Chiney Flava Riddim","ARTTFAQ1187B98E4FA",,"",,"Kiprich",0.0,208.3522,5,0.39,183.827,4,0.708,"Dem a Talk",0
730,"SOYYXTC12A8C143393",609331,"Larger Than Life","AR5RA3W1187B9B4A22",,"",,"Pepe Kalle",0.0,366.13179,7,0.63,140.316,4,0.656,"Roger Milla (Stadium Mix)",0
731,"SOHEJGY12A8C13A71E",212126,"En Joy","ARIP54S1187FB53259",,"",,"Jaime Urrutia",0.0,233.50812,2,0.745,102.165,4,0.649,"La sangre de tu tristeza (con Dani Martin_ directo Enjoy 07)",0
732,"SOBJUNO12A8C13D478",163281,"David Tao","ARJA5XT1187B9B89AA",,"",,"David Tao",0.0,242.59873,8,0.509,151.882,4,0.963,"Everything's Gone",0
733,"SOHEYVW12A8C131DAF",560084,"A Haunting Curse","AREY3RN1187B993C5F",29.95369,"New Orleans LA",-90.07771,"Goatwhore",0.0,225.64526,10,0.224,110.994,4,0.0,"Forever Consumed Oblivion",2006
734,"SOYJCVS12AB01869B2",668028,"In Your Ear","ARB06Z71187B99049A",,"",,"Séamus Egan",0.0,276.16608,2,0.588,201.651,1,0.0,"McDermott's / Boys of Blue Hill",0
735,"SOHPWKA12A8C13864B",245264,"Irresistible!","ARPLE851187B9B2B7C",,"",,"Superchumbo",0.0,673.2273,6,0.06,127.992,4,0.703,"Irresistible! (Maurel & Fauvrelle LESS Mix)",0
736,"SOVXYYO12A8C13B254",214256,"Growing A Girl EP","ARNNBW81187FB55594",52.94922,"nottingham",-1.14392,"We Show Up On Radar",0.0,124.47302,5,0.489,79.226,4,0.241,"Red Balloon",0
737,"SOFOOEV12A8AE44CA3",135559,"4 Rosas Y Que Dios Reparta Suerte","ARQGNEN1187FB4494C",,"",,"Gabinete Caligari",0.0,304.32608,7,0.231,109.051,4,0.489,"El Arte De Amar",1989
738,"SOBHIVO12AB0182476",512216,"Sí o Sí - Diario del Rock Argentino - Sumo","AR69GPS1187B99E556",44.00118,"New Hampshire",-71.6342,"SUMO",0.0,215.11791,11,0.736,101.742,4,0.0,"Pinini Reggae",1989
739,"SOWXWOS12A8C143605",521363,"Conqueror","AR9YS621187FB5AC07",,"",,"The Clark Sisters",0.0,329.74322,10,0.448,101.988,4,0.483,"I Won't Let You Go Till You Bless My Soul (Album Version)",0
740,"SORKSWH12A8C1452B4",320414,"A Year Of Time","AR0X3JJ1187FB3A9A7",,"McLellan FL",,"Hank Locklin",0.0,149.2371,2,0.662,106.941,3,0.68,"Rio Grande Waltz",0
741,"SOYALFX12A8C143637",704088,"Riddim Driven - Adrenaline","AR202MX1187B9B0383",,"",,"Tanto Metro & Devonte",0.0,207.33342,1,0.657,195.976,5,1.0,"Honey I Sugar Pie",2003
742,"SOCMHBT12A8C13D634",219550,"Phylyps Trak II","AR2CM6U1187B999EB7",52.51607,"Berlin Germany",13.37698,"Basic Channel",0.0,793.62567,11,0.005,127.923,4,0.0,"Phylyps Trak II/II",1994
743,"SOLHVZC12A8C14307F",598098,"Country 100","ARM5JLS1187FB3615B",34.27611,"Itawamba County MS",-88.35068,"Tammy Wynette",0.0,159.60771,9,0.781,105.202,4,0.0,"Stand By Your Man",1968
744,"SOGEBZO12A67ADF488",66818,"Saints And Sinners","ARASYMJ1187B9ACAF2",51.50632,"London England",-0.12714,"Whitesnake",0.0,209.99791,7,0.64,145.689,5,0.286,"Young Blood (2007 Digital Remaster)",0
745,"SOHGYDF12A6D4FCD5E",127491,"The Early Years_ CD C: 1952-1954","AR3DYAD1187FB3964E",36.20201,"Luttrell TN",-83.74416,"Chet Atkins",0.0,173.68771,5,0.813,98.117,1,0.109,"Get Up & Go",0
746,"SOYNESO12AB018782B",513031,"Eddie Cano at PJ's","ARODP5P1187FB40142",,"",,"Eddie Cano",0.0,225.17506,0,0.805,165.263,4,0.535,"The Trolley Song (Live Album Version)",0
747,"SOHBOWM12AB018446A",409139,"Atlantis Nath","AR1WU211187FB57E2B",39.09551,"Colfax CA",-120.95071,"Terry Riley",0.0,142.41914,2,0.036,128.135,4,0.65,"Acension Final Chord Rising",2002
748,"SOWBRZR12A58A7B5D2",225374,"Extreme Channel Surfing","ARENLSD1241B9C71B9",,"",,"Mack and Jamie",0.0,66.42893,8,0.14,186.13,4,0.451,"Slimy Little Troll",0
749,"SOIWZZD12A8C14505C",317615,"Shogun","ARJBWQI1187B9B17D1",,"Orlando FL",,"Trivium",0.0,321.17506,4,0.597,100.604,4,0.448,"Upon The Shores [Explicit]",2008
750,"SOTJODQ12AB018561C",711509,"Die Letzte Rache (+Bonus)","ARE08BN1187B98FCA3",,"",,"Der Plan",0.0,26.67057,6,0.16,35.898,4,0.0,"De Kommissar 1",0
751,"SODWSGW12A58A7D4B8",112284,"Monkeys For Nothin' And The Chimps For Free","ARZJ4MI1187B9AF5AF",,"Orange County CA",,"Reel Big Fish",0.0,153.67791,2,0.46,159.723,4,0.453,"Why Do All Girls Think They're Fat (Album)",2007
752,"SOZSSJQ12AB01852D1",411428,"Ensiferum","ARUWB5W1187B98D7A1",,"Helsinki Finland",,"Ensiferum",0.0,218.61832,9,0.336,200.061,4,0.423,"Hero In A Dream",1999
753,"SOBHDHC12A6D4FA2A4",48593,"Not Anymore","ARVNIVQ1250941026F",,"",,"Dylan Kuo",0.0,230.29506,1,0.515,100.173,4,0.531,"Ji Xiang Yan Chu",0
754,"SOKQYBC12AB0183C87",519688,"Live Wide Open","AR4TLW81187B99683D",,"Syracuse NY",,"Martin Sexton",0.0,352.88771,2,0.5,133.391,4,0.806,"Ice Cream Man",2001
755,"SOKWXEW12A6D4F7F9E",45795,"Plays John Mayall (Live At Klooks Kleek)","ARJ9DSA1187B990E00",,"",,"John Mayall & The Bluesbreakers",0.0,142.602,8,0.416,166.238,1,0.0,"Crawling Up A Hill - version 2 - mono_ live",0
756,"SOJDTBL12AB0188BF6",559294,"Solo in Rio 1959","ARQCHDN1187FB4C7C2",-22.97673,"Rio de Janeiro Brazil",-43.19508,"Luiz Bonfa",0.0,305.65832,4,0.576,105.813,4,0.141,"A Brazilian in New York",0
757,"SOPOTLV12AB017C1F7",531919,"Soul Express","ARYZV2X1187B997BE7",,"California - LA",,"Chris Standring",0.0,257.59302,9,0.694,97.959,4,0.0,"Mumbo Jumbo (jazz)",2006
758,"SONOQCH12A6D4FE0EE",578604,"Eternity","ARMW8O71187B98CD90",,"",,"Angélla Christie",0.0,348.36853,5,0.497,111.465,4,0.521,"Walk With Me",0
759,"SOGVRQG12A58A7E69B",272685,"Backseat Travelling","ARIULTJ1187B9A2017",,"",,"Neviss",0.0,53.39383,1,0.133,160.409,7,0.664,"Epilog",2003
760,"SOPNFTX12A67020455",30956,"Californication","ARE8GLF1187FB52532",,"",,"Red Hot Chili Peppers",0.0,198.05995,4,0.455,76.986,3,0.92,"Get On Top (Album Version)",1999
761,"SOAONEP12A58A7D2B3",272334,"15 Grandes Éxitos","ARSWXNX1187FB3D04E",-37.0907,"Argentina",-63.58481,"Chango Spasiuk",0.0,131.57832,9,0.15,194.156,4,0.0,"De Bombacha Y Alpargatas",0
762,"SOFLCWE12AC468C2B2",688952,"Essential Delta Blues","ARTDUXM1187B9899ED",32.33112,"Edwards MS",-90.60536,"Charley Patton",0.0,196.62322,10,0.346,107.877,1,0.0,"Moon Going Down",1930
763,"SOEJFMF12A670209F0",13904,"Raising Children/Go Figure","ARTJPHB1187B9968E5",,"",,"The Race",0.0,225.17506,11,0.39,118.043,4,0.78,"Raising Children",2006
764,"SONKDJU12A67FFB313",75789,"Con el alma entre las manos","ARNNHLN1187FB42912",29.07904,"Hermosillo Sonora Mexico",-110.94695,"Yahir",0.0,216.81587,0,0.578,131.938,4,0.31,"No seamos tontos",0
765,"SOJTSAW12A58A7B6C2",443438,"Have Fun Learning - 14 Sing Along & Learn Along Songs","AR502DZ1187B98F8E1",,"",,"Brian Dullaghan",0.0,110.44526,2,1.0,92.29,3,1.0,"My First Day At School",0
766,"SOWTBIV12A8C13B607",301417,"Stars Of The Summer Night","AR9F71I1187FB46CAF",,"",,"Gordon MacRae",0.0,179.59138,3,0.125,77.929,5,0.94,"Do You Ever Think Of Me",0
767,"SOHPFNX12AB018A5FE",572666,"Carry me Home - The Power Of Gospel","ARFCOGY1187FB454B4",,"Detroit MI",,"The Winans",0.0,319.60771,8,0.346,102.328,4,0.906,"Everything You Touch Is a Song",0
768,"SODKPPT12A8AE46A99",281000,"Gift 2","AROIHOI122988FEB8E",,"",,"Mario Rosenstock",0.0,319.63383,10,0.111,79.09,3,0.674,"De Tree Little Pigs",0
769,"SOBRVRZ12A8C132DE5",189516,"Rambo - First Blood","ARM0RY81187B9AF248",34.05349,"Los Angeles CA",-118.24532,"Jerry Goldsmith",0.0,281.28608,1,0.146,77.306,5,0.263,"First Blood",1985
770,"SOLFDCM12A6D4F7A7C",22353,"Greatest Hits","ARBEBBY1187B9B43DB",,"Gainesville FL",,"Tom Petty And The Heartbreakers",0.0,274.20689,7,0.45,168.946,4,1.0,"Mary Jane's Last Dance",0
771,"SOFLDUO12A8C137BC0",244426,"Love Thing","ARS1DCR1187B9A4A56",,"",,"Winston Reedy",0.0,235.78077,6,0.109,153.738,4,0.287,"Daughter Of Zion",1997
772,"SOFKOUI12A58A7F55C",536523,"Donde Estas Corazon","ARXTM8U1187B99F200",,"",,"Pablo Montero",0.0,199.94077,2,0.656,100.048,4,1.0,"Ni Gota De Rencor",0
773,"SOOQACI12AB0188EC8",680734,"M'Zee Fulangenge","ARWJHW61187B98FA8E",-4.03479,"Kasai Zaire",21.75627,"Papa Wemba",0.0,278.59546,9,0.631,120.411,7,0.393,"Maria",0
774,"SOUUCMM12A8C1362C3",151707,"In Your Arms Again","AR5U94U1187FB5CDCF",,"",,"John Hammond",0.0,247.32689,6,0.183,90.666,4,0.0,"Come To Find Out",2005
775,"SOMEHWS12A8C13727B",156542,"Asi Bailaba Cuba Vol. Iv","ARA373P1187B9A74C7",,"",,"Barbarito Diez",0.0,157.88363,0,0.792,116.949,5,0.937,"Sublime Ensoñacion",0
776,"SOZKGKZ12AB017E527",396156,"Concerts Inédits: Solo - Duo - Trio","ARWI6LR1187FB46E9F",43.57607,"Le Cannet France",7.01815,"Richard Galliano",0.0,201.09016,4,0.136,79.53,5,0.787,"French Touch",1999
777,"SONRARH12A8C139DCC",106108,"The Lucky Ones","AR609UN1187FB53FA1",,"",,"Pride Tiger",0.0,229.22404,8,0.211,114.061,7,0.909,"56 Days",2007
778,"SORYSJU12A8C144CFA",554077,"Live 1990","AR8SRQ31187FB4D477",52.94922,"Nottingham England",-1.14392,"Ten Years After",0.0,248.78975,5,0.744,128.598,1,0.0,"Victim Of Circumstance",1989
779,"SOPZMUP12AB018C070",570508,"Sweetlife","ARJ1W5M1187FB458F3",51.50632,"London England",-0.12714,"Sweet",0.0,318.9024,4,0.422,84.103,4,0.233,"Airheads",0
780,"SOFUBUF12AC3DF98FF",594792,"Radio Hits 2","ARWSMC91187B9AD369",51.48126,"Cardiff Wales",-3.18067,"Helen Love",0.0,145.78893,11,0.633,156.074,4,0.126,"Bubblegum",1997
781,"SOOOJUT12AB01883B9",753651,"Brahms: The Complete Symphonies and Hungarian Dances","ARZOVCV11F4C83D9FA",,"",,"Bamberg Symphony Orchestra and Hans Swarowsky",0.0,151.01342,2,0.331,137.219,4,0.0,"Hungarian Dances_ WoO 1: No. 12 in D Minor: Presto",0
782,"SOBHRIK12A6D4F6E75",24732,"Tomorrow","ARB3YS71187FB4E54E",,"",,"Tomorrow",0.0,173.26975,2,0.682,138.028,4,0.0,"Colonel Brown (1999 Digital Remaster)",0
783,"SOVWNAS12A8C130573",283030,"This Is Ty Herndon:  Greatest Hits","ART09111187FB5BF48",32.36503,"Meridian MS",-88.70307,"Ty Herndon;Stephanie Bentley",0.0,295.3922,10,0.782,74.166,5,0.785,"Heart Half Empty",0
784,"SOUGZYV12A8C143A6F",615142,"Greatest Hits Vol. II","AR0NQD81187FB3AD13",32.74863,"Fort Worth TX",-97.32925,"Gary Morris",0.0,228.5971,7,0.752,81.809,4,0.0,"You're Welcome To Tonight (Duet w/ Lynn Anderson) (Album Version)",0
785,"SOATHUP12A8C131DC3",142667,"Resurrection","ARDEC2A1187B9A460E",,"Cleveland OH",,"Chimaira",0.0,323.18649,7,0.631,150.11,4,0.852,"The Flame",2007
786,"SOCSZYG12AB01871C2",373723,"Shake A Hand","ARH4Z031187B9A71F2",40.73197,"Newark NJ",-74.17418,"Faye Adams",0.0,144.1171,3,0.0,110.323,3,1.0,"My Greatest Desire",1961
787,"SOESWTI12AB0184D39",808649,"L'odio del mondo rese l'uomo schiavo dell'amore","ARZBYDY1187FB46DD7",42.54843,"Vernet les Bains",2.38596,"Cali",0.0,222.17098,1,0.567,187.716,4,0.0,"Sta giu' (feat. Dj Rockdrive)",0
788,"SOHLFWF12A58A7989F",254082,"Cabeça elétrica coração acústico","AR0B5HI1187B9B9DB9",,"",,"Silvério Pessoa",0.0,364.48608,4,0.64,95.997,3,1.0,"Eu vi a maquina voadora",0
789,"SOVZIXG12AC3DF5331",684294,"The Best Of X-Static","ARFZNDU1187FB417FC",,"",,"X-Static",0.0,262.79138,1,0.131,98.645,5,0.927,"Murderous Style",0
790,"SODMROC12A8C1443E7",610244,"Karaoke: Country Queen - Singing to the Hits","ARKRQSV1187B99FB13",35.14968,"Memphis TN",-90.04892,"Deborah Allen",0.0,189.57016,6,0.755,67.904,4,0.655,"I Will Always Love You",2005
791,"SOSFVEI12A6D4F7C84",22067,"The Master Musicians of Jajouka","AR0N0DX1187FB41327",51.50632,"London England",-0.12714,"The Master Musicians of Jajouka featuring Bachir Attar",0.0,623.72526,8,0.443,131.578,4,0.519,"The Truth Forever",0
792,"SOCYTFB12AB017F7CE",349121,"John Holt's 21 Miles From You","ARJPZSG1187FB3E985",18.01571,"Kingston Jamaica",-76.79731,"John Holt",0.0,170.50077,8,0.708,166.05,4,0.281,"The Tide Is High - Original",0
